TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T841839,C3826086,9/10/77,F,MUMBAI,18137.92,9/9/16,134506,225.0
T384964,C5630846,22/1/82,M,WEST BENGAL,47711.31,13/8/16,185357,944.0
T51356,C8544115,1/4/78,M,CHENNAI,10936.03,3/8/16,181207,64.0
T84522,C6794016,2/7/94,F,THANE,18674.63,1/8/16,4545,1020.0
T939127,C4533756,1/5/73,F,GURGAON,65253.77,11/9/16,191200,20000.0
T591,C8419055,1/1/1800,M,CHENNAI,19314.61,21/10/16,195427,460.0
T590912,C2478341,25/6/90,M,HYDERABAD,6447.11,26/8/16,163256,210.0
T1032618,C7827272,13/9/89,M,RAJKOT,14389.31,18/9/16,165020,20.0
T398437,C3136066,22/11/92,M,NEW DELHI,366330.84,18/8/16,132524,1070.0
T743057,C1824561,30/6/86,M,GREATER NOIDA,5142.15,2/9/16,191343,360.0
T328239,C3634731,2/10/81,M,PUNE,723597.2,15/8/16,155604,343.0
T432787,C7932342,25/3/85,M,BANGALORE,47667.66,17/8/16,202223,1295.0
T88109,C7175618,19/11/82,M,NEW DELHI,60729.01,1/8/16,121942,16399.4
T1044106,C7433486,5/10/92,M,DAKSHIN DINAJPUR,955.42,18/9/16,110149,146.0
T159062,C5530568,31/5/81,F,MUMBAI,242170.53,5/8/16,170220,50.0
T429076,C4940167,30/7/91,F,BARIATU ROAD RANCHI RANCHI,126411.54,17/8/16,181239,2932.0
T44138,C8720764,28/10/78,M,VISAKHAPATNAM,204987.22,3/8/16,63108,25.0
T860957,C5339943,1/1/1800,M,GURGAON,28333.11,8/9/16,133009,591.4
T524514,C6373415,23/11/53,M,BANGALORE,183570.93,19/8/16,233824,1206.32
T958242,C1288153,25/10/78,M,GUWAHATI,750.92,10/9/16,201211,930.0
T346687,C1824667,14/7/83,M,HYDERABAD,7976.65,14/8/16,90015,1400.0
T817973,C7033585,21/7/93,F,MUMBAI,1211.35,4/9/16,172825,50.0
T447620,C1110340,9/11/76,M,PUNE,47980.69,16/8/16,191920,1144.65
T66642,C2036715,,M,NEW DELHI,61015.07,2/8/16,105715,2000.0
T702877,C7617243,10/7/86,M,NEW DELHI,14093.06,30/8/16,113025,200.0
T743737,C2549978,20/2/87,M,MUMBAI,33405.67,2/9/16,230322,815.0
T565144,C6010166,5/2/95,M,NEW DELHI,115948.14,22/8/16,122057,1200.0
T801149,C2827035,1/11/95,F,CHANDIGARH,3364.39,5/9/16,180200,1487.2
T119929,C7334044,18/7/95,M,DELHI,4810.47,6/8/16,185551,198.0
T856932,C7823671,15/7/90,M,FARIDABAD,9005.31,9/9/16,211130,51.0
T319123,C3527492,29/4/92,M,UDAIPUR,4426.13,15/8/16,71132,250.0
T761313,C1242626,14/1/79,F,KOLKATA,3679.22,1/9/16,170518,1625.0
T598155,C6633357,24/10/85,F,AHMEDABAD,1664.67,26/8/16,201735,2666.0
T841765,C1616880,5/8/89,F,DELHI,60553.98,9/9/16,155922,1235.0
T708525,C8984018,14/10/89,M,CHANDIGARH,11182.7,3/9/16,91938,55.0
T815963,C2936922,7/2/90,M,SITAMARHI,22794.92,4/9/16,183451,1580.0
T666130,C7213592,3/12/86,M,JODHPUR,9564.09,28/8/16,221928,100.0
T959301,C3628564,25/5/78,M,GURGAON,13330.6,10/9/16,194014,1000.0
T555220,C3842988,17/6/91,M,DELHI,17973.67,22/8/16,63519,65.0
T922996,C4511933,8/8/92,M,PUNE,5060.25,11/9/16,5141,175.0
T446630,C4124654,24/3/82,M,AHMEDABAD,12741.28,16/8/16,164324,1199.0
T191231,C1822267,25/8/89,M,DELHI,44.17,9/8/16,185804,5470.0
T594347,C1738864,6/7/84,F,PUNE,191944.44,26/8/16,152512,15707.0
T948857,C2820829,20/5/66,M,BANGALORE,159840.4,10/9/16,213058,5664.0
T1037420,C7916926,12/7/90,M,GURGAON,143485.26,18/9/16,142623,380.0
T850988,C9043651,19/5/97,F,NEHRU NAGAR MUMBAI,5016.41,9/9/16,193250,1950.0
T266185,C6565815,7/8/73,M,MUMBAI,187917.22,3/9/16,110935,1390.0
T554292,C2322991,27/11/88,M,PURBO MEDINIPUR,9506.85,24/8/16,143736,794.0
T60916,C4542789,1/6/87,M,GHAZIABAD,11430.91,3/8/16,210322,2800.0
T1028186,C5419688,10/12/65,M,PANCHKULA,502657.23,13/9/16,131619,1400.0
T85526,C5134418,30/4/94,F,RANGA REDDY,3661.33,1/8/16,104440,409.8
T372348,C8035118,3/5/70,M,NEW DELHI,37182.66,13/8/16,94523,1500.0
T129811,C5829948,1/6/84,F,PUNE,24073.69,5/8/16,14641,449.0
T829446,C8313277,17/3/90,M,PATIALA,10413.63,4/9/16,153143,100.0
T523138,C1434112,17/12/90,M,THANE,1392.05,24/8/16,95648,111.0
T416737,C2618781,8/3/91,M,DELHI,21272.84,17/8/16,55,41.0
T466384,C7957911,3/12/84,F,PUNE,312418.84,21/8/16,192230,2100.0
T13038,C4915988,1/2/90,M,VIRUDHUNAGAR,11343.59,26/9/16,220448,480.0
T598976,C2519673,15/3/93,F,PANCHKULA,11903.36,27/8/16,214008,71.1
T723888,C3339979,19/7/92,M,BANGALORE,3676.82,2/9/16,83835,443.0
T700968,C5916468,27/8/77,M,BANGALORE,1403.13,30/8/16,122706,3000.0
T133088,C4922986,9/8/94,F,DELHI,12871.83,6/8/16,201058,94.0
T722245,C8235566,11/3/87,M,THANE,62027.32,3/9/16,205953,380.0
T558495,C7233942,24/3/91,M,DHANBAD,8215.0,23/8/16,120008,1175.21
T197577,C6461233,8/5/89,F,CHENNAI,29720.61,9/8/16,203918,354.0
T282833,C7135813,3/3/86,M,IMPHAL,3984.4,11/8/16,160612,360.0
T630793,C7117069,13/1/96,M,CHAMOLI,12977.48,29/8/16,120024,20.0
T1034083,C4139271,15/10/91,M,ROAD BANGALORE,46106.55,13/9/16,1120,453.0
T687053,C6719360,12/2/85,M,NEW DELHI,7678.95,30/8/16,212703,1000.0
T641426,C3840365,10/5/88,M,BHIWANDI,8851.85,29/8/16,2641,180.0
T322194,C4837962,15/2/83,M,NASHIK,2833.51,15/8/16,84526,249.0
T426883,C6716015,26/6/84,M,ALAM ROZA AHMEDABAD,59625.5,17/8/16,175928,355.0
T359841,C1423571,1/1/1800,M,NEW DELHI,17993.28,14/8/16,173428,240.0
T579040,C1228576,1/10/80,M,GHAZIABAD,20177.9,27/8/16,124746,748.0
T864411,C1686583,10/3/85,F,MUMBAI,111606.95,8/9/16,113647,20200.0
T613419,C7137412,12/11/94,F,FARIDABAD,402.23,26/8/16,234559,150.0
T1035750,C8319040,1/8/87,M,BAREILLY,31788.36,13/9/16,62641,30.0
T373214,C2957189,24/3/95,M,CHENNAI,29241.44,13/8/16,105427,45.0
T707674,C7433364,1/1/83,F,DELHI,18324.15,21/8/16,105902,750.0
T992769,C3339311,3/4/86,M,MUMBAI,5969.23,14/9/16,63850,1439.0
T858600,C4723147,25/5/84,M,NEW DELHI,34114.16,8/9/16,95354,100.0
T984888,C1267119,31/8/97,M,DELHI,5335.89,15/9/16,104416,100.0
T543642,C5032773,17/6/83,M,GURGAON,50546.28,24/8/16,224015,275.0
T21707,C1815086,8/10/92,F,NEW DELHI,369.15,23/9/16,192637,336.0
T49447,C7324190,4/11/89,M,GURGAON,845651.74,3/8/16,134602,150.0
T110717,C5715954,20/3/77,M,BANGALORE,34450.07,6/8/16,101208,1200.0
T295748,C7631478,19/3/95,F,"DIMAPUR, NAGALAND",273989.77,11/8/16,212017,20.0
T348749,C2819489,14/8/91,F,THANE,30.42,14/8/16,63252,247.0
T96728,C7421411,,F,KOLKATA,643719.49,1/8/16,95816,60.0
T270060,C8133253,16/6/87,M,PUNE,5124.75,12/8/16,202122,296.0
T37717,C4536524,3/7/96,M,SRIPERUMBUDUR,142541.68,26/9/16,204216,1198.0
T881077,C7210649,27/5/85,M,PUNE,57182.64,7/9/16,200513,452.75
T353451,C3242866,10/7/84,M,NOIDA,60410.17,14/8/16,125821,3499.0
T209502,C6724566,6/7/85,M,BANGALORE,431.64,3/9/16,134234,1595.0
T329442,C5718274,1/1/1800,M,CHENNAI,15461.63,15/8/16,140324,290.0
T710051,C5217950,10/5/89,M,PANAJI,19913.24,3/9/16,92535,10710.0
T886758,C2420565,7/12/87,M,GURGAON,1.15,7/9/16,185319,180.0
T549002,C5015833,25/12/82,M,NEW DELHI,40.92,23/8/16,14837,60.0
T858304,C7122666,2/9/88,M,DELHI,16458.99,8/9/16,90258,200.0
T728646,C1914740,6/10/94,M,MUMBAI,359.7,2/9/16,92559,23.0
T780274,C6210311,27/9/79,M,NAKODAR,53603.4,6/9/16,144556,1525.35
T921539,C8327886,25/9/89,M,AMBALA,54.5,12/9/16,203851,373.0
T382147,C5811221,25/4/82,M,KANPUR,14226.23,13/8/16,191045,551.0
T724503,C1478078,16/3/87,M,NEW DELHI,35672.21,3/9/16,224702,720.0
T545339,C1312433,3/5/85,M,CHENNAI,20157.75,23/8/16,84258,400.0
T290139,C2739647,7/6/65,M,PANDARE,45519.82,11/8/16,190537,6000.0
T185661,C8282664,19/10/86,F,NEW DELHI,2617.32,9/8/16,171000,542.0
T58927,C8513860,27/10/66,M,MUMBAI,5716.96,3/8/16,221100,2669.0
T642723,C5618456,28/7/88,M,VIDYAVIHAR WEST MUMBAI,26729.69,25/8/16,203712,1899.0
T566106,C1921680,20/5/90,M,KANCHEEPURAM,2724.81,27/8/16,173435,200.0
T399218,C5631549,12/11/89,M,SAS NAGAR,9237.01,18/8/16,114412,50.0
T186375,C4731377,30/1/94,M,SAHARANPUR,33.71,9/8/16,172644,300.0
T388094,C3232891,15/6/84,M,LAKKAVARAM,21.49,13/8/16,145609,45.0
T354066,C6242190,3/11/79,M,RAIPUR,21444.97,14/8/16,160243,33.94
T1041048,C8315914,30/1/85,F,KOLKATA,15731.1,18/9/16,131746,1254.0
T298283,C3829976,1/1/1800,F,GURGAON,58768.82,10/8/16,121610,3399.0
T345206,C7521540,22/8/77,M,ALLEPPEY,51200.79,14/8/16,911,1000.0
T553244,C3940053,22/4/84,M,RAJKOT,2173.72,24/8/16,154842,50.0
T56188,C3892889,11/9/84,M,CHENNAI,14206.75,3/8/16,195844,170.0
T533446,C1736967,6/4/84,M,DELHI,137.65,24/8/16,212903,100.0
T422466,C5739684,13/1/85,F,MUMBAI,133555.2,17/8/16,131732,1900.0
T241278,C3746589,15/12/87,M,MUMBAI,65852.97,7/8/16,163527,3000.0
T983882,C6817730,12/9/91,F,RAE BARELI,15100.73,15/9/16,73637,1885.8
T627015,C2013725,1/1/1800,,MUMBAI,1.0,29/8/16,222302,202.0
T180270,C3956061,23/2/94,M,RAJKOT,4667.6,9/8/16,130736,6069.81
T1038238,C1026584,17/11/93,F,BANGALORE,33763.79,18/9/16,155757,1807.0
T63935,C5137089,10/10/66,F,AJNALA,176.04,2/8/16,102703,150.0
T41193,C7227631,17/6/79,M,MUMBAI,17858.18,22/9/16,162553,300.0
T658192,C3280662,9/10/77,M,MUMBAI,11829.23,31/8/16,192918,3000.0
T579776,C5742026,24/1/88,M,ROHTAK,28794.27,22/8/16,214537,51.0
T35723,C8087270,10/8/86,F,CHENNAI,63712.31,26/9/16,24200,43.0
T8745,C5691672,14/10/88,F,MUMBAI,6.36,27/9/16,184138,800.0
T393841,C2520224,25/7/91,F,NEW DELHI,2008.4,13/8/16,220038,100.0
T461941,C7932366,13/5/81,M,NOIDA,1.53,16/8/16,225204,50.0
T861621,C7415385,4/8/96,M,NEW DELHI,1393052.85,8/9/16,104951,298.0
T154029,C4824314,5/9/92,F,MUMBAI,105073.06,5/8/16,211757,1066.37
T100661,C2021353,30/10/86,F,GURGAON,496063.29,1/8/16,191006,325.0
T201915,C4236413,23/7/90,M,BENGALURU,2628.16,9/8/16,211721,160.0
T623528,C2637814,27/6/97,M,MUMBAI,76495.08,28/8/16,4453,1481.0
T422044,C2988670,29/10/82,F,DELHI,22674.39,17/8/16,175101,100.0
T621461,C5230911,19/6/79,M,MUMBAI,75043.0,25/8/16,155901,190.0
T11728,C8914184,14/11/87,M,INDORE,2751.42,27/9/16,165316,540.0
T964073,C6712111,20/9/84,M,SONIPAT,22287.58,10/9/16,125232,701.0
T108653,C3326930,31/7/82,M,NEW DELHI,23500.45,6/8/16,74929,507.0
T331088,C2634614,9/7/64,M,MUMBAI,17625.87,15/8/16,204626,492.0
T844143,C7636383,15/2/93,F,MUMBAI,13780.83,9/9/16,114039,50.0
T326952,C6826268,17/7/82,M,MOGA,22659.82,15/8/16,111813,450.0
T18739,C4219628,22/3/78,M,DELHI,840810.63,26/9/16,170442,2699.0
T676512,C2132845,1/1/1800,F,MUMBAI,831839.84,28/8/16,15723,1981.0
T162732,C7784675,28/11/86,M,LUCKNOW,10139.12,4/8/16,140659,200.0
T58305,C1386522,22/1/80,M,GURGAON,74572.94,3/8/16,204848,950.0
T548911,C3712327,31/8/92,M,MUMBAI,36856.82,23/8/16,191931,250.0
T207294,C3325156,1/1/1800,M,CHANDIGARH,75169.1,8/8/16,133032,513.0
T939398,C6018277,25/2/89,M,AHMEDABAD,67372.71,11/9/16,192714,316.52
T860595,C8213922,26/11/66,F,YAMUNANAGAR,10557.89,8/9/16,5825,175.0
T941234,C2196881,12/7/71,F,SOUTH 24 PARGANAS,192714.91,11/9/16,210837,6030.0
T616435,C3516169,3/1/84,M,BANGALORE,12744.14,27/8/16,194016,180.0
T377047,C5040814,4/7/85,F,RANGA REDDY,17666.22,13/8/16,143724,30000.0
T818574,C7727814,25/9/89,M,AMBALA,54.5,4/9/16,181206,600.0
T423813,C7840052,15/1/97,M,BADLAPUR,20209.77,17/8/16,165022,347.0
T732838,C4113519,10/11/85,F,NEW DELHI,12296.41,2/9/16,150421,50.0
T586734,C5342949,15/7/98,M,NEW DELHI,17977.09,27/8/16,211232,2982.0
T703581,C5037549,1/1/1800,F,KULLU,20138.62,31/8/16,174641,1000.0
T145597,C5421172,30/7/93,M,ROSHANBAGH,2855.37,5/8/16,142533,210.0
T271294,C4224992,5/1/65,F,FARIDABAD,812.29,12/8/16,185526,149.0
T805210,C1712434,1/1/1800,M,SONEPAT,2685.27,5/9/16,175719,240.0
T858673,C4340524,1/1/1800,M,THANE,714039.36,9/9/16,204913,958.5
T289506,C3837719,6/9/81,M,KARNAL,39805.53,11/8/16,183517,1805.0
T880740,C5933476,31/1/95,M,GUWAHATI,5824.06,7/9/16,210547,315.0
T948918,C8232844,1/1/1800,F,MUMBAI,831839.84,10/9/16,235142,20809.0
T961072,C6716914,30/12/85,F,CARANZALEM,143068.18,10/9/16,172942,180.0
T461416,C8697143,15/8/93,M,DELHI,4546.07,21/8/16,170917,148.0
T76727,C1034063,21/5/85,F,GREATER NOIDA,191190.32,2/8/16,141137,22.39
T245150,C4125340,2/5/66,M,MUMBAI,104073.0,7/8/16,173530,2731.45
T497084,C1323438,12/7/63,F,DELHI,32009.68,20/8/16,185602,2000.0
T650369,C2693580,1/6/85,M,BANGALORE,16487.33,31/8/16,132507,200.0
T400536,C4540033,12/11/74,M,NEW DELHI,316234.4,18/8/16,121609,100.0
T835643,C6418488,1/5/71,M,HYDERABAD,468.69,4/9/16,93730,1074.78
T953289,C3522882,10/4/74,F,RAJPURA,34470.17,10/9/16,190415,606.9
T17255,C5938856,12/7/87,M,DELHI,282377.52,26/9/16,210727,49.0
T654098,C4116434,1/10/82,M,GHAZIABAD,9385.56,31/8/16,160102,194.0
T180089,C5225233,30/1/94,M,FATEHPUR,7818.1,9/8/16,110729,393.0
T396405,C9034549,4/4/77,F,MUZAFFARNAGAR,62561.02,13/8/16,212653,1667.0
T345306,C2926891,24/6/86,F,DORAHA,15307.84,14/8/16,134900,450.0
T64072,C4916066,23/3/76,F,GURGAON,56022.5,2/8/16,92318,276.5
T96935,C6654991,,M,GANGAPUR RD NASHIK,29105.82,1/8/16,205709,3322.19
T799815,C2929079,8/10/71,M,GURGAON,264523.15,5/9/16,180658,255.0
T178465,C1033078,28/9/76,M,MUMBAI,68.17,4/8/16,231632,90.0
T946659,C4114665,14/9/89,F,NEW DELHI,10581.46,11/9/16,205008,809.0
T78405,C7325743,1/1/1800,M,NEW DELHI,1960714.64,2/8/16,203943,5270.0
T788879,C5014126,28/6/89,M,NAVI MUMBAI,16808.97,5/9/16,94734,500.0
T735435,C6411414,13/4/87,F,MUMBAI,12991.64,2/9/16,175535,269.5
T214355,C6928191,10/5/95,M,PUNE,7773.68,8/8/16,180306,200.0
T349988,C4640772,16/9/88,F,KANPUR,23783.52,14/8/16,163935,2831.0
T167998,C7640711,1/1/1800,M,DOORVANI NGR PO BANGALORE,40954.57,4/8/16,171350,285.0
T380537,C7043439,3/3/90,M,NOIDA,23817.5,13/8/16,161354,200.0
T1026761,C8120936,9/3/85,M,MUMBAI,128098.35,13/9/16,155801,2477.0
T655776,C3123145,30/3/84,M,CHANDIGARH,253276.0,31/8/16,182923,1000.0
T988444,C6340336,12/12/79,M,DHARUHERA,17771.65,15/9/16,200820,380.0
T42191,C4340683,7/5/86,M,RR DIST,7.71,3/8/16,54358,90.0
T301577,C5431931,25/3/75,M,BHADRWAH,106855.11,10/8/16,114251,1549.0
T597658,C8425054,17/3/87,M,GURGAON,22307.22,25/8/16,654,7116.0
T516179,C4137368,20/5/89,M,THANE,80.28,19/8/16,182402,900.0
T252391,C8037474,21/12/88,M,DELHI,10116.32,7/8/16,203550,399.0
T866235,C2633141,1/6/93,M,SURAT,0.0,8/9/16,155008,145.0
T460980,C8520474,20/8/91,F,THANE,5297.81,16/8/16,224224,1900.0
T416024,C2721975,18/2/87,M,DELHI,3825.64,17/8/16,74906,100.0
T30870,C1813384,1/8/90,M,NEW DELHI,14066.49,25/9/16,192451,29.0
T941229,C2817051,2/7/73,M,AGRA,129929.3,11/9/16,213108,299.0
T804864,C4610163,11/9/91,M,DELHI,16577.53,5/9/16,182822,500.0
T197469,C2460781,28/11/78,M,REWARI,2610.11,8/8/16,90526,500.0
T232628,C2533667,3/5/72,M,NAVI MUMBAI,349558.28,7/8/16,124305,458.85
T686493,C4482838,10/12/88,M,DELHI,3299.27,30/8/16,175005,30.0
T1043126,C3930986,13/3/72,F,GURGAON,447922.73,18/9/16,131053,4550.0
T380571,C2529972,2/6/86,M,MUMBAI,79071.64,13/8/16,155751,2034.0
T117024,C6011452,11/8/85,M,HYDERABAD,153632.94,6/8/16,91058,50.0
T745840,C7729738,1/1/83,M,MUMBAI,19200.04,2/9/16,202259,375.0
T221682,C7265688,5/12/78,F,MUMBAI,28396.68,8/8/16,220813,1000.0
T635873,C7312066,9/1/90,M,MANDI,5177.61,29/8/16,191905,270.0
T142876,C1030914,8/6/94,M,RANGA REDDY,4.44,5/8/16,162833,28.0
T513245,C7025181,2/8/85,M,DELHI,464199.03,19/8/16,195429,82.14
T638286,C7025021,20/6/87,M,MUMBAI,155348.19,29/8/16,173430,591.88
T216978,C4037314,30/9/54,F,MOHALI,320579.72,8/8/16,160042,50000.0
T674220,C7190571,17/10/77,M,SANGRUR,1008766.85,28/8/16,202750,2397.0
T71281,C3938080,3/3/60,F,DELHI,171960.65,2/8/16,162144,1567.0
T15785,C2719782,5/6/84,M,BANGALORE,31396.03,26/9/16,205924,690.0
T1024956,C4429069,20/11/81,M,ADILABAD,13820.53,13/9/16,152639,723.0
T880125,C2535427,12/11/86,F,NOIDA,4184.27,7/9/16,232521,147.0
T477767,C7353572,18/1/79,M,BANGALORE,14411.97,20/8/16,94356,100.0
T646008,C5442064,1/7/51,M,MOHALI,24080.04,25/8/16,131011,1000.0
T340888,C8124430,28/4/91,F,LAKE CITY MALL W THANE,27.37,15/8/16,214438,50.0
T173614,C8237661,24/2/81,M,KOZHIKODE,23270.91,4/8/16,192108,227.0
T941503,C5742565,4/8/92,M,MUKTSAR,9056.38,11/9/16,113400,60.0
T808281,C5112366,15/7/88,M,GURGAON,15418.92,5/9/16,195024,30.0
T632114,C8114668,13/10/92,F,NOIDA,9411.07,29/8/16,121305,5.0
T1006854,C1124848,2/5/77,M,GHAZIABAD,2807420.85,14/9/16,185137,422.0
T299793,C2942539,11/5/92,M,JAIPUR,6528.11,10/8/16,123735,100.0
T222350,C4212951,24/1/97,F,KOLKATA,39531.89,8/8/16,190522,5285.0
T1027347,C7524019,29/8/93,F,MUMBAI,3330.35,13/9/16,113656,50.0
T779786,C5038063,13/7/93,M,RAI BARELI,11348.2,6/9/16,161945,100.0
T461046,C7641935,1/1/1800,M,CHENNAI,8141.83,21/8/16,92053,500.0
T127187,C5814518,17/11/78,M,AHMEDABAD,55857.67,6/8/16,213929,3150.0
T225008,C8832141,1/7/93,M,NOIDA,5799.24,7/8/16,81038,149.0
T824976,C2431620,19/4/92,M,MUMBAI,32094.11,4/9/16,152519,1145.0
T183038,C4319431,15/10/91,M,BANGALORE,358887.58,9/8/16,115913,300.0
T787206,C6913643,30/5/90,F,NEW DELHI,12201.55,6/9/16,95659,941.9
T557753,C6631049,12/12/83,M,(BENAKA MDTS) BANGALORE,57.24,22/8/16,162107,29.0
T76686,C6166855,13/7/81,M,GURGAON,445078.54,2/8/16,194438,1910.27
T1008570,C5628146,15/4/93,M,SENAPATI,22648.81,13/9/16,230325,225.0
T1035301,C4316737,8/3/88,M,GULBARGA,4812.43,18/9/16,165511,270.0
T281002,C3074657,25/5/65,F,NEW DELHI,957434.06,11/8/16,130337,7830.0
T131675,C6550476,10/1/97,F,BANGALORE,68642.89,6/8/16,195934,175.0
T873741,C6142086,11/7/89,M,GURGAON,2012.07,8/9/16,201850,100.0
T1027120,C3419419,2/6/87,M,PUNE,6116.17,13/9/16,110459,200.0
T813782,C2810252,1/1/1800,M,NEW DELHI,421757.67,5/9/16,195957,1.0
T684549,C3339376,3/4/86,M,MUMBAI,5969.23,30/8/16,215745,312.0
T768260,C8440018,25/5/95,M,DELHI,17.44,1/9/16,45725,371.0
T339734,C1932081,18/1/79,M,KOLKATA,18940.95,15/8/16,183209,199.0
T675595,C2221077,5/3/81,M,BANGALORE,67642.94,28/8/16,202430,1400.0
T39446,C6012618,15/10/85,M,GURGAON,1992.16,22/9/16,103054,109.0
T78241,C4724523,13/10/80,M,RD ANDHERI(W) MUMBAI,69089.41,2/8/16,202100,1500.0
T236675,C1610280,1/1/1800,,MUMBAI,8719.33,7/8/16,184502,1455.0
T193465,C5724229,8/4/87,M,GURGAON,13935.16,9/8/16,181832,5653.0
T625446,C5814415,1/1/1800,M,CHENNAI,27021.05,25/8/16,193753,1760.0
T338306,C7829192,30/8/88,F,MUMBAI,31323.82,15/8/16,234849,500.0
T848397,C4523051,22/4/66,M,HYDERABAD,814.65,9/9/16,112522,229.9
T255622,C5029523,1/1/86,M,THANE,37474.89,7/8/16,212525,880.0
T723886,C6211014,6/1/97,M,BANGALORE,225.4,2/9/16,84410,399.0
T276906,C6932464,1/7/81,M,MUMBAI,118.23,11/8/16,1743,630.0
T771612,C4925090,27/5/66,M,AHMEDABAD,38654.21,1/9/16,83329,12048.0
T682994,C1312468,28/8/92,M,GURGAON,11721.93,30/8/16,215045,500.0
T789708,C1434438,6/7/91,M,HAMIRPUR,7813.12,6/9/16,2556,100.0
T614689,C3325445,17/5/91,M,WEST GODAVARI,372.34,22/8/16,232809,110.0
T226306,C5518748,1/1/1800,F,NAVI MUMBAI,1312861.93,7/8/16,103240,1795.0
T467261,C9027669,15/4/73,M,GURGAON,143701.01,21/8/16,130918,1619.63
T586631,C1310141,1/3/88,M,VAGATOR,8729.55,27/8/16,202637,100.0
T267533,C2526389,6/4/83,F,NOIDA,31911.47,3/9/16,114001,596.0
T159016,C6526570,11/12/90,M,BEHROR,115.33,5/8/16,214426,1100.45
T668136,C5226077,11/10/92,F,BELGAUM,230099.64,28/8/16,134754,1000.0
T368569,C2848478,18/8/90,M,NAVI MUMBAI,69960.53,14/8/16,204951,477.0
T201086,C2154374,14/6/91,M,BANGALORE,1160.08,8/8/16,121118,110.0
T1008606,C6415284,1/1/1800,M,NOIDA,1563251.06,14/9/16,185312,2600.0
T623656,C5437165,3/3/81,M,BANGALORE,12417.92,29/8/16,234737,1000.0
T978714,C8612263,1/1/1800,M,SONIPAT,25746.41,15/9/16,143410,504.3
T469831,C5718511,15/2/85,M,PATNA,688444.59,21/8/16,104542,2000.0
T159541,C1725571,21/5/92,M,KOLAR - DISTRICT,4798.28,5/8/16,213447,835.97
T900728,C4913342,25/11/90,F,THANE,3853.29,7/9/16,5129,100.0
T496686,C2632832,25/7/74,M,BANGALORE,19221.01,20/8/16,182121,50.0
T1009945,C8035215,1/1/87,M,HYDERABAD,14975.55,14/9/16,231429,802.0
T1047975,C1645386,7/9/91,F,TARAKESWAR,11282.26,18/9/16,182940,895.0
T47303,C6717585,30/4/95,M,DELHI,9104.48,3/8/16,140811,10.0
T1045592,C4310217,24/12/86,M,HYDERABAD,487.01,18/9/16,102529,292.8
T647304,C2015442,11/10/93,M,MUMBAI,129865.29,29/8/16,154312,1144.0
T195351,C3824842,3/8/74,M,CHANDIGARH,4037.18,8/8/16,85442,1000.0
T1004653,C7513547,2/2/95,M,MUMBAI,1978.32,14/9/16,191720,130.0
T571385,C4596564,10/11/85,M,NEW DELHI,6821.06,22/8/16,174903,200.0
T322614,C2830678,5/9/69,M,KOLKATA,10689.73,15/8/16,152236,3049.0
T766123,C7318739,30/9/90,M,LUDHIANA,3235.54,1/9/16,101630,510.0
T332156,C8022043,6/11/84,M,JODHPUR,66515.91,15/8/16,191230,287.0
T193965,C2739690,16/4/96,M,CUTTACK,38640.24,9/8/16,202157,999.0
T130020,C4076121,18/12/72,F,AMBALA CANTT,46956.41,6/8/16,203656,4418.0
T1037814,C3731617,10/2/86,M,COIMBATORE,386.45,18/9/16,161952,1687.0
T184085,C2312960,25/7/89,F,DELHI,6056.09,9/8/16,115833,184.39
T78654,C7227121,26/12/92,M,THANE (W) THANE,202.05,2/8/16,201236,104.0
T32775,C6022513,,M,GURGAON,1212.58,25/9/16,201309,1010.0
T1002527,C4539641,25/12/88,M,AGRA,55594.83,14/9/16,180702,285.0
T93960,C8623327,23/8/84,M,BANGALORE,20.49,1/8/16,141845,149.0
T197369,C6423331,2/8/80,M,BANGALORE,119786.73,9/8/16,203254,186.0
T358621,C8832451,21/12/89,M,DELHI,156269.3,14/8/16,174044,7670.0
T1043308,C8080048,9/8/92,F,EAST SINGHBHUM,1780.85,18/9/16,113955,2309.0
T996941,C6514111,16/3/55,M,MUMBAI,172596.78,14/9/16,83632,863.0
T824777,C1660854,23/12/92,M,BANGALORE,3704.77,4/9/16,180337,1499.0
T888639,C6471171,13/11/89,M,NEW DELHI,5389.18,7/9/16,170852,128.0
T947583,C1761111,5/2/89,M,GURGAON,44339.86,11/9/16,201229,300.0
T178108,C2832936,30/6/87,M,NELLORE,34445.95,4/8/16,125829,50.0
T944000,C4817622,20/1/79,M,GURGAON,105768.42,11/9/16,205734,599.0
T644248,C8923057,10/11/86,F,LUDHIANA,68515.45,25/8/16,222357,599.0
T390495,C4618978,8/7/84,M,LUDHIANA,5772.0,13/8/16,215424,2000.0
T375675,C8117483,20/8/89,F,DELHI,13150.38,13/8/16,132559,518.0
T344439,C1034153,20/5/92,M,SURAT,8242.21,14/8/16,95602,474.52
T360541,C1862581,20/12/82,M,THANE,14.02,14/8/16,175401,3400.0
T780110,C1732453,13/5/70,F,AMBALA CANTT,6675.43,6/9/16,155633,86.0
T787431,C4529054,7/11/89,M,JALANDHAR,917119.27,6/9/16,151422,165.74
T387615,C1635190,10/5/92,M,SION (E) MUMBAI,11533.27,13/8/16,175655,7136.0
T398147,C7979083,14/4/88,M,VARANSI,8155.29,18/8/16,120030,24.0
